This table- ,TestSchema,., RISK, contains column named - , ACCEPTANCE, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,Use to indicate whether the residual risk is acceptable and if not what treatment is appropriate., [NULL],,,,
This table- ,TestSchema,., REGTASK_ASSOCTYPE, contains column named - , DISTANCE, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Distance between objects in the hierarchy, [NULL],,,,
This table- ,TestSchema,., SAD_ASSOCTYPE, contains column named - , DISTANCE, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Distance between objects in the hierarchy, [NULL],,,,
This table- ,TestSchema,., PROCESS_ASSOCTYPE, contains column named - , DISTANCE, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Distance between objects in the hierarchy, [NULL],,,,
This table- ,TestSchema,., RISKASSESSMENT_ASSOCTYP, contains column named - , DISTANCE, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Distance between objects in the hierarchy, [NULL],,,,
This table- ,TestSchema,., RISK_ASSOCTYPE, contains column named - , DISTANCE, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Distance between objects in the hierarchy, [NULL],,,,
This table- ,TestSchema,., TESTRESULT_ASSOCTYPE, contains column named - , DISTANCE, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Distance between objects in the hierarchy, [NULL],,,,
This table- ,TestSchema,., TEST_ASSOCTYPE, contains column named - , DISTANCE, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Distance between objects in the hierarchy, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , DIVADMIN, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Divisional Admin, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , DIVISION, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, CRA Divisions, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , DIVISIONAL_MANAGEMENT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Divisional Management, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , DMN, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,.,ENUMVALS, on , ENUMVALID,This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , DOMAIN, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Use to indicate which areas apply to this control., [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , DOMAIN, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Use to indicate which areas apply to this process., [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , DOMAIN, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Use to indicate which areas apply to this risk., [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , DSGN_RVW_CMPLTD DT, of datatype - , TIMESTAMP,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Design Review Completed Date, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , DSGN_RVW_CMPLTD_DT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Design Review Completed Date, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , DSGN_RVW_RSLT, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Design Review Result, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , DSGN_RVW_RSLT, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Design Review Result, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , DSGN_RVW_RSLT_RATI, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Design Review Result Not Applicable Rationale, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , DTCNCL, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Data Council - Data Issue, [NULL],,,,
This table- ,TestSchema,., ISSUE_DTMGMTSTNDS, contains column named - , DIMGMTSTNDS, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Data Management Standards,3,,,,
This table- ,TestSchema,., ISSUE, contains column named - , DIMGMTSTNDS, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Data Management Standards, [NULL],,,,
This table- ,TestSchema,., ISSUE_DTMGMTSTNDS, contains column named - , DIMGMTSTNDS, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Data Management Standards,3,,,,
This table- ,TestSchema,., ISSUE_DTQLTYDIMNSN, contains column named - , DTQLTYDIMNSN, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Data Quality Dimension - Data Issue,3,,,,
This table- ,TestSchema,., ISSUE, contains column named - , DTQLTYDIMNSN, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Data Quality Dimension - Data Issue, [NULL],,,,
This table- ,TestSchema,., ISSUE_DTQLTYDIMNSN, contains column named - , DTQLTYDIMNSN, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Data Quality Dimension - Data Issue,3,,,,
This table- ,TestSchema,., ISSUE, contains column named - , DTQLTYDMNSN, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, DO NOT USE, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , DT_AP_REME_TIMELINE_SN, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Date AP Remediation Timeline Sent and Uploaded, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , DT_ASSMT_REM_PLN_COMP, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Date Assessment of Remediation Plan Completed, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , DT_INT_RVW_CMPLTD, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Date Initial Review Completed, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , DT_INT_RVW_CMPLTD, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Date Initial Review Completed, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , DT_ISS_CLSR_MEM_CMPLTD, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Date Issue Closure Memo Completed, [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , DT_OWNER, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , DUALHAT, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , DUE_DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Risk Control Assessment Due Date, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , DVSNLASSRBCKUP, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Divisional Assessor - Backup, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , DVSNLASSRPRMRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Divisional Assessor - Primary, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , DVSNLCRTFRBCKUP, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Divisional Certifier - Backup, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , DVSNLCRTFRPRMRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Divisional Certifier - Primary, [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , EMPLORGPDRID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Employees Organization PDR Id, [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , EMPLORGRSRCID, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Employee's Organization Resource ID, [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , EMPLOYEE _ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , EMPLRGNPDRID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Employee Region PDRId, [NULL],,,,
